orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,reference_no,is_extant,n_occs,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,type_taxon,type_taxon_no,n_orders,n_families,n_genera,n_species
119334,119334,txn,,order,Yanornithiformes,,119334,order,Yanornithiformes,137276,26687,extinct,6,Chordata,33815,Aves,36616,Yanornithiformes,119334,,,,,,,,,1,3,5
119335,119335,txn,,family,Yanornithidae,,119335,family,Yanornithidae,119334,26687,extinct,6,Chordata,33815,Aves,36616,Yanornithiformes,119334,Yanornithidae,119335,,,,,,,,3,5
82615,82615,txn,,unranked clade,Carinatae,,82615,unranked clade,Carinatae,137276,18001,,1,Chordata,33815,Aves,36616,,,,,,,,,,1,0,2,1
97290,365138,txn,,suborder,Tubinares,,97290,suborder,Tubinares,82615,64473,,0,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,,,,,,,,,0,1,0
118778,365128,txn,,suborder,Odontotormae,,118778,suborder,Odontotormae,82615,64473,extinct,0,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,,,,,,,,1,0,0,0
393756,393756,txn,,order,Pteropappi,,393756,order,Pteropappi,118778,15348,extinct,0,Chordata,33815,Aves,36616,Pteropappi,393756,,,,,,,,,0,0,0
119339,119339,txn,,order,Chaoyangornithiformes,,119339,order,Chaoyangornithiformes,137276,26687,extinct,0,Chordata,33815,Aves,36616,Chaoyangornithiformes,119339,,,,,,,,,0,0,0
200874,200874,txn,,order,Chaoyangiformes,,200874,order,Chaoyangiformes,137276,37441,extinct,0,Chordata,33815,Aves,36616,Chaoyangiformes,200874,,,,,,,,,1,0,0
200875,200875,txn,,family,Chaoyangidae,,200875,family,Chaoyangidae,200874,37441,extinct,0,Chordata,33815,Aves,36616,Chaoyangiformes,200874,Chaoyangidae,200875,,,,Chaoyangia,137354,,,0,0
119331,119331,txn,,order,Yixianornithiformes,,119331,order,Yixianornithiformes,137276,26669,extinct,0,Chordata,33815,Aves,36616,Yixianornithiformes,119331,,,,,,,,,1,0,0
119332,119332,txn,,family,Yixianornithidae,,119332,family,Yixianornithidae,119331,26669,extinct,0,Chordata,33815,Aves,36616,Yixianornithiformes,119331,Yixianornithidae,119332,,,,,,,,0,0
36617,36617,txn,,order,Hesperornithiformes,,36617,order,Hesperornithiformes,137276,6930,extinct,117,Chordata,33815,Aves,36616,Hesperornithiformes,36617,,,,,,,,,3,12,29
39248,423151,txn,,unranked clade,Hesperornithidae,,39248,unranked clade,Hesperornithidae,36617,34551,extinct,74,Chordata,33815,Aves,36616,Hesperornithiformes,36617,Hesperornithidae,39248,,,,,,0,0,4,14
203033,203033,txn,,subfamily,Asiahesperornithinae,,203033,subfamily,Asiahesperornithinae,39248,38158,extinct,0,Chordata,33815,Aves,36616,Hesperornithiformes,36617,Hesperornithidae,39248,,,,Asiahesperornis,120325,,,0,0
232961,232961,txn,,family,Brodavidae,,232961,family,Brodavidae,36617,41320,extinct,5,Chordata,33815,Aves,36616,Hesperornithiformes,36617,Brodavidae,232961,,,,,,,,1,4
39246,39246,txn,,family,Baptornithidae,,39246,family,Baptornithidae,36617,4783,extinct,12,Chordata,33815,Aves,36616,Hesperornithiformes,36617,Baptornithidae,39246,,,,,,,,2,2
39245,39245,txn,,family,Enaliornithidae,,39245,family,Enaliornithidae,36617,4783,extinct,0,Chordata,33815,Aves,36616,Hesperornithiformes,36617,Enaliornithidae,39245,,,,Enaliornis,36619,,,0,0
63402,471646,txn,,unranked clade,Ichthyornithes,,63402,unranked clade,Ichthyornithes,137276,28746,extinct,19,Chordata,33815,Aves,36616,Ichthyornithes,63402,,,,,,,,0,2,2,3
137432,39251,txn,,family,Ichthyornithidae,,137432,family,Ichthyornithidae,63402,28744,extinct,0,Chordata,33815,Aves,36616,Ichthyornithes,63402,Ichthyornithidae,137432,,,,Ichthyornis,36624,,,0,0
117588,125077,txn,,family,Plegadornithidae,subjective synonym of,137432,family,Ichthyornithidae,63402,26456,extinct,0,Chordata,33815,Aves,36616,Ichthyornithes,63402,Ichthyornithidae,137432,,,,,,,,0,0
134351,134351,txn,,family,Angelinornithidae,subjective synonym of,137432,family,Ichthyornithidae,63402,28289,extinct,0,Chordata,33815,Aves,36616,Ichthyornithes,63402,Ichthyornithidae,137432,,,,,,,,0,0
171017,171017,txn,,family,Apatornithidae,,171017,family,Apatornithidae,63402,33900,extinct,0,Chordata,33815,Aves,36616,Ichthyornithes,63402,Apatornithidae,171017,,,,,,,,0,0
137399,137399,txn,,order,Liaoningornithiformes,,137399,order,Liaoningornithiformes,137276,28733,extinct,0,Chordata,33815,Aves,36616,Liaoningornithiformes,137399,,,,,,,,,1,0,0
137400,137400,txn,,family,Liaoningornithidae,,137400,family,Liaoningornithidae,137399,28733,extinct,0,Chordata,33815,Aves,36616,Liaoningornithiformes,137399,Liaoningornithidae,137400,,,,Liaoningornis,137398,,,0,0
98814,98814,txn,,superorder,Odontoholomorphae,,98814,superorder,Odontoholomorphae,137276,24173,extinct,0,Chordata,33815,Aves,36616,,,,,,,,,,0,0,0,0
39252,39252,txn,,order,Gobipterygiformes,,39252,order,Gobipterygiformes,137276,9759,extinct,0,Chordata,33815,Aves,36616,Gobipterygiformes,39252,,,,,,,,,0,0,0
200877,200877,txn,,family,Songlingornithidae,,200877,family,Songlingornithidae,82614,37441,extinct,0,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,Songlingornithidae,200877,,,,,,,,0,0
401267,401267,txn,,family,Schizoouridae,,401267,family,Schizoouridae,82614,71251,extinct,1,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,Schizoouridae,401267,,,,,,,,1,1
53286,53286,txn,,subclass,Enantiornithes,,53286,subclass,Enantiornithes,64115,6050,extinct,174,Chordata,33815,Aves,36616,,,,,,,,,,11,17,97,102
119280,119280,txn,,order,Boluochiformes,,119280,order,Boluochiformes,53286,26669,extinct,0,Chordata,33815,Aves,36616,Boluochiformes,119280,,,,,,,,,1,0,0
119281,119281,txn,,family,Boluochidae,,119281,family,Boluochidae,119280,26669,extinct,0,Chordata,33815,Aves,36616,Boluochiformes,119280,Boluochidae,119281,,,,Boluochia,119288,,,0,0
71346,71346,txn,,order,Alexornithiformes,,71346,order,Alexornithiformes,53286,6054,extinct,20,Chordata,33815,Aves,36616,Alexornithiformes,71346,,,,,,,,,2,11,12
39256,39256,txn,,family,Enantiornithidae,,39256,family,Enantiornithidae,71346,4783,extinct,2,Chordata,33815,Aves,36616,Alexornithiformes,71346,Enantiornithidae,39256,,,,,,,,1,1
71342,71342,txn,,family,Alexornithidae,,71342,family,Alexornithidae,71346,6054,extinct,16,Chordata,33815,Aves,36616,Alexornithiformes,71346,Alexornithidae,71342,,,,Alexornis,53320,,,9,10
39259,39259,txn,,family,Zhyraornithidae,subjective synonym of,71342,family,Alexornithidae,71346,15617,extinct,16,Chordata,33815,Aves,36616,Alexornithiformes,71346,Alexornithidae,71342,,,,Zhyraornis,39260,,,9,10
39253,39253,txn,,family,Gobipterygidae,subjective synonym of,71342,family,Alexornithidae,71346,9759,extinct,16,Chordata,33815,Aves,36616,Alexornithiformes,71346,Alexornithidae,71342,,,,,,,,9,10
98805,98805,txn,,superorder,Euenantiornithes,,98805,superorder,Euenantiornithes,53286,24173,extinct,24,Chordata,33815,Aves,36616,,,,,,,,,,2,2,6,12
98806,98806,txn,,order,Rahonaviformes,,98806,order,Rahonaviformes,98805,24173,extinct,0,Chordata,33815,Aves,36616,Rahonaviformes,98806,,,,,,,,,1,0,0
98807,98807,txn,,family,Rahonavidae,,98807,family,Rahonavidae,98806,24173,extinct,0,Chordata,33815,Aves,36616,Rahonaviformes,98806,Rahonavidae,98807,,,,,,,,0,0
98808,98808,txn,,order,Apsaraviformes,,98808,order,Apsaraviformes,98805,24173,extinct,0,Chordata,33815,Aves,36616,Apsaraviformes,98808,,,,,,,,,1,0,0
98809,98809,txn,,family,Apsaravidae,,98809,family,Apsaravidae,98808,24173,extinct,0,Chordata,33815,Aves,36616,Apsaraviformes,98808,Apsaravidae,98809,,,,,,,,0,0
39255,39255,txn,,order,Enantiornithiformes,,39255,order,Enantiornithiformes,53286,4783,extinct,0,Chordata,33815,Aves,36616,Enantiornithiformes,39255,,,,,,,,,0,0,0
131081,131081,txn,,order,Cathayornithiformes,,131081,order,Cathayornithiformes,53286,38272,extinct,4,Chordata,33815,Aves,36616,Cathayornithiformes,131081,,,,,,,,,3,5,3
137349,137349,txn,,family,Cathayornithidae,,137349,family,Cathayornithidae,131081,38272,extinct,2,Chordata,33815,Aves,36616,Cathayornithiformes,131081,Cathayornithidae,137349,,,,Cathayornis,137352,,,2,2
131080,131080,txn,,family,Alethoalaornithidae,,131080,family,Alethoalaornithidae,131081,27917,extinct,1,Chordata,33815,Aves,36616,Cathayornithiformes,131081,Alethoalaornithidae,131080,,,,Alethoalaornis,131079,,,1,1
198440,198440,txn,,family,Cuspirostrisornithidae,,198440,family,Cuspirostrisornithidae,131081,37441,extinct,1,Chordata,33815,Aves,36616,Cathayornithiformes,131081,Cuspirostrisornithidae,198440,,,,Cuspirostrisornis,197828,,,2,0
137358,137358,txn,,order,Longipterygiformes,,137358,order,Longipterygiformes,53286,28706,extinct,0,Chordata,33815,Aves,36616,Longipterygiformes,137358,,,,,,,,,0,0,0
119326,119326,txn,,order,Protopterygiformes,,119326,order,Protopterygiformes,53286,26669,extinct,0,Chordata,33815,Aves,36616,Protopterygiformes,119326,,,,,,,,,1,0,0
119327,119327,txn,,family,Protopterygidae,,119327,family,Protopterygidae,119326,26669,extinct,0,Chordata,33815,Aves,36616,Protopterygiformes,119326,Protopterygidae,119327,,,,,,,,0,0
119328,119328,txn,,order,Longirostravisiformes,,119328,order,Longirostravisiformes,53286,26669,extinct,0,Chordata,33815,Aves,36616,Longirostravisiformes,119328,,,,,,,,,1,0,0
119330,119330,txn,,family,Longirostravisidae,,119330,family,Longirostravisidae,119328,26669,extinct,0,Chordata,33815,Aves,36616,Longirostravisiformes,119328,Longirostravisidae,119330,,,,Longirostravis,119304,,,0,0
137359,137359,txn,,family,Longipterygidae,,137359,family,Longipterygidae,53286,28706,extinct,9,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,Longipterygidae,137359,,,,,,,,7,7
308026,308026,txn,,family,Pengornithidae,,308026,family,Pengornithidae,53286,53151,extinct,5,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,Pengornithidae,308026,,,,,,,,4,4
198433,198433,txn,,family,Aberratiodontuidae,,198433,family,Aberratiodontuidae,53286,37439,extinct,0,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,Aberratiodontuidae,198433,,,,,,,,0,0
71347,71347,txn,,order,Euornithiformes,,71347,order,Euornithiformes,53286,15648,extinct,0,Chordata,33815,Aves,36616,Euornithiformes,71347,,,,,,,,,1,0,0
71348,71348,txn,,family,Concornithidae,,71348,family,Concornithidae,71347,15648,extinct,0,Chordata,33815,Aves,36616,Euornithiformes,71347,Concornithidae,71348,,,,,,,,0,0
53285,53285,txn,,family,Avisauridae,,53285,family,Avisauridae,53286,12423,extinct,12,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,Avisauridae,53285,,,,Avisaurus,38616,,,9,9
119308,119308,txn,,order,Eoenantiornithiformes,,119308,order,Eoenantiornithiformes,53286,26684,extinct,2,Chordata,33815,Aves,36616,Eoenantiornithiformes,119308,,,,,,,,,1,1,1
119309,119309,txn,,family,Eoenantiornithidae,,119309,family,Eoenantiornithidae,119308,26684,extinct,2,Chordata,33815,Aves,36616,Eoenantiornithiformes,119308,Eoenantiornithidae,119309,,,,,,,,1,1
288067,288067,txn,,family,Bohaiornithidae,,288067,family,Bohaiornithidae,53286,49948,extinct,8,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,Bohaiornithidae,288067,,,,,,,,6,6
379296,379296,txn,,family,Jinguofortisidae,,379296,family,Jinguofortisidae,82613,67476,extinct,2,Chordata,33815,Aves,36616,NO_ORDER_SPECIFIED,NO,Jinguofortisidae,379296,,,,,,,,2,2
133775,133775,txn,,order,Accipitriformes,,133775,order,Accipitriformes,36616,28198,extant,708,Chordata,33815,Aves,36616,Accipitriformes,133775,,,,,,,,,2,70,167
39323,39323,txn,,family,Accipitridae,,39323,family,Accipitridae,133775,4783,extant,686,Chordata,33815,Aves,36616,Accipitriformes,133775,Accipitridae,39323,,,,,,,,69,164
137203,137203,txn,,subfamily,Aquilinae,,137203,subfamily,Aquilinae,39323,28664,extant,0,Chordata,33815,Aves,36616,Accipitriformes,133775,Accipitridae,39323,,,,,,,,0,0
99071,99071,txn,,subfamily,Accipitrinae,,99071,subfamily,Accipitrinae,39323,24173,extant,2,Chordata,33815,Aves,36616,Accipitriformes,133775,Accipitridae,39323,,,,,,,,0,0
403258,403258,txn,,tribe,Accipitrini,,403258,tribe,Accipitrini,99071,71102,extant,0,Chordata,33815,Aves,36616,Accipitriformes,133775,Accipitridae,39323,,,,,,,,0,0
402402,402402,txn,,tribe,Gypini,,402402,tribe,Gypini,99071,71102,extant,0,Chordata,33815,Aves,36616,Accipitriformes,133775,Accipitridae,39323,,,,,,,,0,0
117611,117611,txn,,subfamily,Milvinae,,117611,subfamily,Milvinae,39323,26465,extant,4,Chordata,33815,Aves,36616,Accipitriformes,133775,Accipitridae,39323,,,,,,,,2,5
