orig_no,taxon_no,record_type,flags,taxon_rank,taxon_name,difference,accepted_no,accepted_rank,accepted_name,parent_no,reference_no,is_extant,n_occs,phylum,phylum_no,class,class_no,order,order_no,family,family_no,genus,genus_no,subgenus_no,type_taxon,type_taxon_no,n_orders,n_families,n_genera,n_species
58902,58902,txn,,genus,Altirhinus,,58902,genus,Altirhinus,318660,11800,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Altirhinus,58902,,,,,,,1
58903,58903,txn,,species,Altirhinus kurzanovi,,58903,species,Altirhinus kurzanovi,58902,11800,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Altirhinus,58902,,,,,,,
167441,167441,txn,,genus,Hypselospinus,,167441,genus,Hypselospinus,318660,32712,extinct,5,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Hypselospinus,167441,,,,,,,1
290609,290609,txn,,genus,Wadhurstia,objective synonym of,167441,genus,Hypselospinus,318660,50540,extinct,5,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Hypselospinus,167441,,,,,,,1
64508,167442,txn,,species,Hypselospinus fittoni,,64508,species,Hypselospinus fittoni,167441,14156,extinct,5,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Hypselospinus,167441,,,,,,,
66722,66722,txn,,species,Iguanodon hollingtoniensis,subjective synonym of,64508,species,Hypselospinus fittoni,167441,14156,extinct,5,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Hypselospinus,167441,,,,,,,
290637,290637,txn,,species,Darwinsaurus evolutionis,subjective synonym of,64508,species,Hypselospinus fittoni,167441,50539,extinct,5,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Hypselospinus,167441,,,,,,,
290636,290636,txn,,genus,Darwinsaurus,subjective synonym of,167441,genus,Hypselospinus,318660,50539,extinct,5,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Hypselospinus,167441,,,,,,,1
54189,54189,txn,,family,Camptosauridae,,54189,family,Camptosauridae,52808,9053,extinct,8,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Camptosauridae,54189,,,,,,,,0,0
52994,52994,txn,,family,Camptonotidae,subjective synonym of,54189,family,Camptosauridae,52808,7816,extinct,8,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Camptosauridae,54189,,,,Hypsilophodon,38736,,,0,0
38749,38749,txn,,genus,Iguanodon,,38749,genus,Iguanodon,52808,23490,extinct,131,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Iguanodon,38749,,Iguanodon anglicus,96096,,,,5
58905,58905,txn,,species,Iguanodon bernissartensis,,58905,species,Iguanodon bernissartensis,38749,19188,extinct,23,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Iguanodon,38749,,,,,,,
66858,66858,txn,,species,Iguanodon seelyi,subjective synonym of,58905,species,Iguanodon bernissartensis,38749,24480,extinct,23,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Iguanodon,38749,,,,,,,
66546,66546,txn,,genus,Iguanosaurus,subjective synonym of,38749,genus,Iguanodon,52808,63620,extinct,131,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Iguanodon,38749,,,,,,,5
321748,321748,txn,,species,Iguanodon galvensis,,321748,species,Iguanodon galvensis,38749,55476,extinct,7,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Iguanodon,38749,,,,,,,
66548,66548,txn,,genus,Therosaurus,subjective synonym of,38749,genus,Iguanodon,52808,13854,extinct,131,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Iguanodon,38749,,,,,,,5
67000,64507,txn,,species,Iguanodon major,,67000,species,Iguanodon major,38749,14071,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Iguanodon,38749,,,,,,,
36595,36595,txn,,genus,Heterosaurus,subjective synonym of,38749,genus,Iguanodon,52808,45932,extinct,131,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Iguanodon,38749,,,,,,,5
64506,64506,txn,,species,Iguanodon mantelli,,64506,species,Iguanodon mantelli,38749,30159,extinct,12,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Iguanodon,38749,,,,,,,
85819,85819,txn,,genus,Struthopus,subjective synonym of,38749,genus,Iguanodon,52808,52185,extinct,131,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Iguanodon,38749,,,,,,,5
163544,163544,txn,,genus,Owenodon,,163544,genus,Owenodon,52806,31500,extinct,4,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Owenodon,163544,,,,,,,1
58899,163545,txn,,species,Owenodon hoggii,,58899,species,Owenodon hoggii,163544,11798,extinct,3,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Owenodon,163544,,,,,,,
321465,321465,txn,,genus,Eousdryosaurus,,321465,genus,Eousdryosaurus,52806,55430,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Eousdryosaurus,321465,,,,,,,1
321466,321466,txn,,species,Eousdryosaurus nanohallucis,,321466,species,Eousdryosaurus nanohallucis,321465,55430,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Eousdryosaurus,321465,,,,,,,
52809,52809,txn,,unranked clade,Styracosterna,,52809,unranked clade,Styracosterna,52806,7357,extinct,1847,Chordata,33815,Ornithischia,38712,,,,,,,,,,0,3,114,146
374117,374117,txn,,genus,Riabininohadros,,374117,genus,Riabininohadros,52809,66432,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Riabininohadros,374117,,,,,,,1
67797,389122,txn,,species,Riabininohadros weberae,,67797,species,Riabininohadros weberae,374117,63088,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Riabininohadros,374117,,,,,,,
131334,131334,txn,,genus,Lanzhousaurus,,131334,genus,Lanzhousaurus,52809,28013,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Lanzhousaurus,131334,,,,,,,1
131335,131335,txn,,species,Lanzhousaurus magnidens,,131335,species,Lanzhousaurus magnidens,131334,28013,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Lanzhousaurus,131334,,,,,,,
434122,434122,txn,,genus,Magnamanus,,434122,genus,Magnamanus,52809,75864,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Magnamanus,434122,,,,,,,1
434123,434123,txn,,species,Magnamanus soriaensis,,434123,species,Magnamanus soriaensis,434122,75864,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Magnamanus,434122,,,,,,,
467086,467086,txn,,genus,Napaisaurus,,467086,genus,Napaisaurus,52809,83729,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Napaisaurus,467086,,Napaisaurus guangxiensis,467087,,,,1
467087,467087,txn,,species,Napaisaurus guangxiensis,,467087,species,Napaisaurus guangxiensis,467086,83729,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Napaisaurus,467086,,,,,,,
52998,52998,txn,,genus,Cumnoria,,52998,genus,Cumnoria,52809,17356,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Cumnoria,52998,,,,,,,1
64407,64518,txn,,species,Cumnoria prestwichii,,64407,species,Cumnoria prestwichii,52998,7419,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Cumnoria,52998,,,,,,,
104629,104629,txn,,genus,Theiophytalia,,104629,genus,Theiophytalia,52809,24822,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Theiophytalia,104629,,,,,,,1
104631,104631,txn,,species,Theiophytalia kerri,,104631,species,Theiophytalia kerri,104629,24822,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Theiophytalia,104629,,,,,,,
163549,163549,txn,,genus,Dakotadon,,163549,genus,Dakotadon,52809,32089,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Dakotadon,163549,,,,,,,1
65389,163550,txn,,species,Dakotadon lakotaensis,,65389,species,Dakotadon lakotaensis,163549,13187,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Dakotadon,163549,,,,,,,
473968,473968,txn,,genus,Calvarius,,473968,genus,Calvarius,52809,85076,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Calvarius,473968,,Calvarius rapidus,473969,,,,1
473969,473969,txn,,species,Calvarius rapidus,,473969,species,Calvarius rapidus,473968,85076,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Calvarius,473968,,,,,,,
71778,71778,txn,,unranked clade,Hadrosauriformes,,71778,unranked clade,Hadrosauriformes,52809,16704,extinct,1813,Chordata,33815,Ornithischia,38712,,,,,,,,,,0,3,102,134
295549,295549,txn,,genus,Siamodon,,295549,genus,Siamodon,71778,51268,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Siamodon,295549,,,,,,,1
295550,295550,txn,,species,Siamodon nimngami,,295550,species,Siamodon nimngami,295549,51268,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Siamodon,295549,,,,,,,
52811,184951,txn,,unranked clade,Hadrosauroidea,,52811,unranked clade,Hadrosauroidea,71778,52819,extinct,1807,Chordata,33815,Ornithischia,38712,,,,,,,,,,0,3,99,131
168389,168389,txn,,genus,Jeyawati,,168389,genus,Jeyawati,52811,32770,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Jeyawati,168389,,,,,,,1
168390,168390,txn,,species,Jeyawati rugoculus,,168390,species,Jeyawati rugoculus,168389,32770,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Jeyawati,168389,,,,,,,
439823,439823,txn,,genus,Portellsaurus,,439823,genus,Portellsaurus,52811,77369,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Portellsaurus,439823,,Portellsaurus sosbaynati,439824,,,,1
439824,439824,txn,,species,Portellsaurus sosbaynati,,439824,species,Portellsaurus sosbaynati,439823,77369,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Portellsaurus,439823,,,,,,,
153946,153946,txn,,genus,Nanningosaurus,,153946,genus,Nanningosaurus,52811,30714,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Nanningosaurus,153946,,Nanningosaurus dashiensis,153947,,,,1
153947,153947,txn,,species,Nanningosaurus dashiensis,,153947,species,Nanningosaurus dashiensis,153946,30714,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Nanningosaurus,153946,,,,,,,
176313,176313,txn,,genus,Xuwulong,,176313,genus,Xuwulong,52811,35029,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Xuwulong,176313,,,,,,,1
176315,176315,txn,,species,Xuwulong yueluni,,176315,species,Xuwulong yueluni,176313,35029,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Xuwulong,176313,,,,,,,
372268,372268,txn,,genus,Sirindhorna,,372268,genus,Sirindhorna,52811,66091,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Sirindhorna,372268,,,,,,,1
372269,372269,txn,,species,Sirindhorna khoratensis,,372269,species,Sirindhorna khoratensis,372268,66091,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Sirindhorna,372268,,,,,,,
176311,176311,txn,,genus,Jintasaurus,,176311,genus,Jintasaurus,52811,35026,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Jintasaurus,176311,,,,,,,1
176312,176312,txn,,species,Jintasaurus meniscus,,176312,species,Jintasaurus meniscus,176311,35026,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Jintasaurus,176311,,,,,,,
385121,385121,txn,,genus,Gobihadros,,385121,genus,Gobihadros,52811,68688,extinct,6,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Gobihadros,385121,,Gobihadros mongoliensis,385122,,,,1
385122,385122,txn,,species,Gobihadros mongoliensis,,385122,species,Gobihadros mongoliensis,385121,68688,extinct,6,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Gobihadros,385121,,,,,,,
38772,38772,txn,,genus,Gilmoreosaurus,,38772,genus,Gilmoreosaurus,52811,12425,extinct,2,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Gilmoreosaurus,38772,,Gilmoreosaurus mongoliensis,64066,,,,1
64066,64067,txn,,species,Gilmoreosaurus mongoliensis,,64066,species,Gilmoreosaurus mongoliensis,38772,13061,extinct,2,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Gilmoreosaurus,38772,,,,,,,
318944,318944,txn,,genus,Plesiohadros,,318944,genus,Plesiohadros,52811,54991,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Plesiohadros,318944,,,,,,,1
318945,318945,txn,,species,Plesiohadros djadokhtaensis,,318945,species,Plesiohadros djadokhtaensis,318944,54991,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Plesiohadros,318944,,,,,,,
243278,243278,txn,,genus,Huehuecanauhtlus,,243278,genus,Huehuecanauhtlus,52811,42498,extinct,2,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Huehuecanauhtlus,243278,,Huehuecanauhtlus tiquichensis,243279,,,,1
243279,243279,txn,,species,Huehuecanauhtlus tiquichensis,,243279,species,Huehuecanauhtlus tiquichensis,243278,42498,extinct,2,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Huehuecanauhtlus,243278,,,,,,,
38777,38777,txn,,genus,Tanius,,38777,genus,Tanius,52811,18021,extinct,5,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Tanius,38777,,Tanius sinensis,53379,,,,2
65689,65689,txn,,species,Tanius laiyangensis,nomen dubium,38777,genus,Tanius,38777,14297,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Tanius,38777,,,,,,,
53379,53379,txn,,species,Tanius sinensis,,53379,species,Tanius sinensis,38777,18021,extinct,3,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Tanius,38777,,,,,,,
65688,65688,txn,,species,Tanius chingkankouensis,,65688,species,Tanius chingkankouensis,38777,14891,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Tanius,38777,,,,,,,
296574,296574,txn,,genus,Zhanghenglong,,296574,genus,Zhanghenglong,52811,51516,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Zhanghenglong,296574,,Zhanghenglong yangchengensis,296575,,,,1
296575,296575,txn,,species,Zhanghenglong yangchengensis,,296575,species,Zhanghenglong yangchengensis,296574,51516,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Zhanghenglong,296574,,,,,,,
280675,280675,txn,,genus,Yunganglong,,280675,genus,Yunganglong,52811,48567,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Yunganglong,280675,,,,,,,1
280676,280676,txn,,species,Yunganglong datongensis,,280676,species,Yunganglong datongensis,280675,48567,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Yunganglong,280675,,,,,,,
84661,84661,txn,,genus,Shuangmiaosaurus,,84661,genus,Shuangmiaosaurus,52811,18460,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Shuangmiaosaurus,84661,,,,,,,1
84662,84662,txn,,species,Shuangmiaosaurus gilmorei,,84662,species,Shuangmiaosaurus gilmorei,84661,18460,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Shuangmiaosaurus,84661,,,,,,,
67019,67019,txn,,species,Trachodon cantabrigiensis,nomen dubium,52811,unranked clade,Hadrosauroidea,52811,14158,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,NO_GENUS_SPECIFIED,NG,,,,,,,
68188,68188,txn,,genus,Fukuisaurus,,68188,genus,Fukuisaurus,52811,10136,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Fukuisaurus,68188,,Fukuisaurus tetoriensis,68189,,,,1
68189,68189,txn,,species,Fukuisaurus tetoriensis,,68189,species,Fukuisaurus tetoriensis,68188,10136,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Fukuisaurus,68188,,,,,,,
148874,148874,txn,,genus,Levnesovia,,148874,genus,Levnesovia,52811,30213,extinct,3,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Levnesovia,148874,,,,,,,1
148886,148886,txn,,species,Levnesovia transoxiana,,148886,species,Levnesovia transoxiana,148874,30213,extinct,3,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Levnesovia,148874,,,,,,,
38759,38759,txn,,genus,Claosaurus,,38759,genus,Claosaurus,52811,7806,extinct,3,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Claosaurus,38759,,,,,,,1
52921,63264,txn,,species,Claosaurus agilis,,52921,species,Claosaurus agilis,38759,7805,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Claosaurus,38759,,,,,,,
64336,64336,txn,,species,Claosaurus affinis,nomen dubium,38759,genus,Claosaurus,38759,46254,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Claosaurus,38759,,,,,,,
66499,66499,txn,,genus,Eolambia,,66499,genus,Eolambia,52811,13823,extinct,12,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Eolambia,66499,,,,,,,1
66500,66500,txn,,species,Eolambia caroljonesa,,66500,species,Eolambia caroljonesa,66499,13823,extinct,12,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Eolambia,66499,,,,,,,
137366,137366,txn,,genus,Penelopognathus,,137366,genus,Penelopognathus,52811,31508,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Penelopognathus,137366,,,,,,,1
137367,137367,txn,,species,Penelopognathus weishampeli,,137367,species,Penelopognathus weishampeli,137366,31508,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Penelopognathus,137366,,,,,,,
314250,314250,txn,,genus,Koshisaurus,,314250,genus,Koshisaurus,52811,54271,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Koshisaurus,314250,,Koshisaurus katsuyama,314251,,,,1
314251,314251,txn,,species,Koshisaurus katsuyama,,314251,species,Koshisaurus katsuyama,314250,54271,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Koshisaurus,314250,,,,,,,
58926,58926,txn,,genus,Equijubus,,58926,genus,Equijubus,52811,11829,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Equijubus,58926,,,,,,,1
58927,58927,txn,,species,Equijubus normani,,58927,species,Equijubus normani,58926,11829,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,NO_FAMILY_SPECIFIED,NF,Equijubus,58926,,,,,,,
38755,38755,txn,,family,Hadrosauridae,,38755,family,Hadrosauridae,52811,58984,extinct,1534,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,,,,Hadrosaurus,38762,,,61,71
96902,96902,txn,,family,Protrachodontidae,subjective synonym of,38755,family,Hadrosauridae,52811,13775,extinct,1534,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,,,,,,,,61,71
63936,63936,txn,,genus,Claorhynchus,nomen dubium,38755,family,Hadrosauridae,38755,15684,extinct,0,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Claorhynchus,63936,,Claorhynchus trihedrus,63937,,,,0
63937,63937,txn,,species,Claorhynchus trihedrus,nomen dubium,38755,family,Hadrosauridae,63936,15684,extinct,0,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Claorhynchus,63936,,,,,,,
53382,53382,txn,,subfamily,Hadrosaurinae,,53382,subfamily,Hadrosaurinae,38755,7281,extinct,316,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,,,,Hadrosaurus,38762,,,25,31
38774,38774,txn,,genus,Mandschurosaurus,,38774,genus,Mandschurosaurus,53382,62666,extinct,3,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Mandschurosaurus,38774,,Gilmoreosaurus mongoliensis,64066,,,,1
90110,90110,txn,,species,Mandschurosaurus laosensis,nomen dubium,38774,genus,Mandschurosaurus,38774,34142,extinct,2,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Mandschurosaurus,38774,,,,,,,
64261,64262,txn,,species,Mandschurosaurus amurensis,,64261,species,Mandschurosaurus amurensis,38774,23486,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Mandschurosaurus,38774,,,,,,,
401261,401261,txn,,genus,Kamuysaurus,,401261,genus,Kamuysaurus,53382,71248,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Kamuysaurus,401261,,Kamuysaurus japonicus,401262,,,,1
401262,401262,txn,,species,Kamuysaurus japonicus,,401262,species,Kamuysaurus japonicus,401261,71248,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Kamuysaurus,401261,,,,,,,
205434,205434,txn,,unranked clade,Brachylophosaurini,,205434,unranked clade,Brachylophosaurini,53382,38486,extinct,29,Chordata,33815,Ornithischia,38712,,,Hadrosauridae,38755,,,,,,0,0,7,7
38765,38765,txn,,genus,Maiasaura,,38765,genus,Maiasaura,205434,7402,extinct,7,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Maiasaura,38765,,Maiasaura peeblesorum,55574,,,,1
55574,55574,txn,,species,Maiasaura peeblesorum,,55574,species,Maiasaura peeblesorum,38765,7402,extinct,5,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Maiasaura,38765,,,,,,,
372649,372649,txn,,genus,Probrachylophosaurus,,372649,genus,Probrachylophosaurus,205434,66141,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Probrachylophosaurus,372649,,,,,,,1
372650,372650,txn,,species,Probrachylophosaurus bergei,,372650,species,Probrachylophosaurus bergei,372649,66141,extinct,1,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Probrachylophosaurus,372649,,,,,,,
205433,205433,txn,,genus,Acristavus,,205433,genus,Acristavus,205434,38486,extinct,2,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Acristavus,205433,,,,,,,1
205435,205435,txn,,species,Acristavus gagslarsoni,,205435,species,Acristavus gagslarsoni,205433,38486,extinct,2,Chordata,33815,Ornithischia,38712,NO_ORDER_SPECIFIED,NO,Hadrosauridae,38755,Acristavus,205433,,,,,,,
